          760   0.453128E-04   0.516752E-04   0.119765E-03   0.118319E-03   0.135778E-02   0.149128E-02   0.236913E-02   0.208342E-02
          765   0.450323E-04   0.514576E-04   0.120139E-03   0.117827E-03   0.135267E-02   0.149301E-02   0.237353E-02   0.208397E-02
          770   0.451260E-04   0.517660E-04   0.120486E-03   0.116988E-03   0.134758E-02   0.149472E-02   0.237792E-02   0.208463E-02
          775   0.454195E-04   0.522852E-04   0.120779E-03   0.115836E-03   0.134252E-02   0.149638E-02   0.238241E-02   0.208535E-02
          780   0.458379E-04   0.529271E-04   0.121032E-03   0.114501E-03   0.133750E-02   0.149795E-02   0.238690E-02   0.208609E-02
          785   0.463461E-04   0.535777E-04   0.121214E-03   0.113237E-03   0.133249E-02   0.149944E-02   0.239145E-02   0.208691E-02
          790   0.468325E-04   0.541527E-04   0.121307E-03   0.112221E-03   0.132751E-02   0.150082E-02   0.239601E-02   0.208779E-02
          795   0.472645E-04   0.546542E-04   0.121295E-03   0.111524E-03   0.132255E-02   0.150208E-02   0.240057E-02   0.208872E-02
          800   0.476222E-04   0.550359E-04   0.121172E-03   0.111246E-03   0.131762E-02   0.150319E-02   0.240511E-02   0.208953E-02
          805   0.478622E-04   0.552638E-04   0.120956E-03   0.111299E-03   0.131275E-02   0.150411E-02   0.240958E-02   0.209028E-02
          810   0.480096E-04   0.553506E-04   0.120639E-03   0.111558E-03   0.130800E-02   0.150475E-02   0.241391E-02   0.209082E-02
          815   0.480521E-04   0.552970E-04   0.120237E-03   0.111921E-03   0.130344E-02   0.150501E-02   0.241810E-02   0.209116E-02
          820   0.479994E-04   0.551457E-04   0.119779E-03   0.112249E-03   0.129916E-02   0.150473E-02   0.242206E-02   0.209114E-02
          825   0.478888E-04   0.549210E-04   0.119251E-03   0.112411E-03   0.129523E-02   0.150378E-02   0.242571E-02   0.209082E-02
          830   0.477342E-04   0.546605E-04   0.118651E-03   0.112371E-03   0.129175E-02   0.150199E-02   0.242904E-02   0.209012E-02
          835   0.476055E-04   0.544206E-04   0.117978E-03   0.112061E-03   0.128877E-02   0.149916E-02   0.243193E-02   0.208925E-02
          840   0.475413E-04   0.542387E-04   0.117246E-03   0.111450E-03   0.128636E-02   0.149514E-02   0.243441E-02   0.208799E-02
          845   0.475857E-04   0.541685E-04   0.116471E-03   0.110446E-03   0.128459E-02   0.148983E-02   0.243640E-02   0.208653E-02
          850   0.477317E-04   0.542395E-04   0.115661E-03   0.109110E-03   0.128352E-02   0.148315E-02   0.243792E-02   0.208479E-02
          855   0.479128E-04   0.544192E-04   0.114833E-03   0.107466E-03   0.128320E-02   0.147512E-02   0.243895E-02   0.208289E-02
          860   0.480450E-04   0.545962E-04   0.113965E-03   0.105603E-03   0.128365E-02   0.146584E-02   0.243947E-02   0.208094E-02
          865   0.480848E-04   0.546110E-04   0.113122E-03   0.103805E-03   0.128486E-02   0.145548E-02   0.243952E-02   0.207897E-02
          870   0.479477E-04   0.544098E-04   0.112354E-03   0.102543E-03   0.128685E-02   0.144433E-02   0.243910E-02   0.207698E-02
          875   0.476223E-04   0.539164E-04   0.111707E-03   0.102590E-03   0.128960E-02   0.143269E-02   0.243818E-02   0.207506E-02
          880   0.471160E-04   0.531502E-04   0.111228E-03   0.103899E-03   0.129309E-02   0.142090E-02   0.243682E-02   0.207318E-02
          885   0.464633E-04   0.521502E-04   0.110920E-03   0.105556E-03   0.129729E-02   0.140925E-02   0.243506E-02   0.207141E-02
          890   0.458674E-04   0.511167E-04   0.110712E-03   0.107106E-03   0.130216E-02   0.140813E-02   0.243295E-02   0.206978E-02
          895   0.454828E-04   0.505078E-04   0.110515E-03   0.108359E-03   0.130762E-02   0.141511E-02   0.243042E-02   0.206836E-02
          900   0.452039E-04   0.502135E-04   0.110295E-03   0.109245E-03   0.131361E-02   0.142269E-02   0.242764E-02   0.206707E-02
          905   0.449689E-04   0.499031E-04   0.110051E-03   0.109690E-03   0.132007E-02   0.143078E-02   0.242457E-02   0.206599E-02
          910   0.447808E-04   0.495416E-04   0.109804E-03   0.109654E-03   0.132689E-02   0.143926E-02   0.242133E-02   0.206520E-02
          915   0.445473E-04   0.491786E-04   0.109542E-03   0.109169E-03   0.133398E-02   0.144800E-02   0.241804E-02   0.206469E-02
          920   0.443675E-04   0.488944E-04   0.109229E-03   0.108307E-03   0.134125E-02   0.145689E-02   0.241463E-02   0.206436E-02
          925   0.443008E-04   0.488579E-04   0.108888E-03   0.107155E-03   0.134863E-02   0.146585E-02   0.241121E-02   0.206422E-02
          930   0.442498E-04   0.489951E-04   0.108522E-03   0.105855E-03   0.135602E-02   0.147477E-02   0.240781E-02   0.206435E-02
          935   0.441156E-04   0.491387E-04   0.108129E-03   0.104468E-03   0.136334E-02   0.148352E-02   0.240452E-02   0.206475E-02
          940   0.438490E-04   0.492272E-04   0.107714E-03   0.102974E-03   0.137049E-02   0.149198E-02   0.240141E-02   0.206535E-02
          945   0.434721E-04   0.491851E-04   0.107291E-03   0.101490E-03   0.137742E-02   0.150011E-02   0.239841E-02   0.206622E-02
          950   0.430547E-04   0.489269E-04   0.106866E-03   0.100806E-03   0.138406E-02   0.150781E-02   0.239568E-02   0.206714E-02
          955   0.425602E-04   0.484849E-04   0.106455E-03   0.101071E-03   0.139037E-02   0.151506E-02   0.239320E-02   0.206824E-02
          960   0.420234E-04   0.479399E-04   0.106100E-03   0.101461E-03   0.139632E-02   0.152179E-02   0.239095E-02   0.206939E-02
          965   0.415391E-04   0.474452E-04   0.105807E-03   0.101706E-03   0.140183E-02   0.152796E-02   0.238898E-02   0.207069E-02
          970   0.411874E-04   0.471304E-04   0.105581E-03   0.101780E-03   0.140689E-02   0.153351E-02   0.238728E-02   0.207204E-02
          975   0.409952E-04   0.470821E-04   0.105423E-03   0.101665E-03   0.141149E-02   0.153847E-02   0.238588E-02   0.207349E-02
          980   0.409285E-04   0.472241E-04   0.105308E-03   0.101417E-03   0.141559E-02   0.154279E-02   0.238479E-02   0.207497E-02
          985   0.409214E-04   0.474352E-04   0.105240E-03   0.101155E-03   0.141922E-02   0.154650E-02   0.238404E-02   0.207654E-02
          990   0.409551E-04   0.476650E-04   0.105199E-03   0.100977E-03   0.142235E-02   0.154957E-02   0.238358E-02   0.207802E-02
          995   0.409366E-04   0.478021E-04   0.105162E-03   0.100926E-03   0.142498E-02   0.155203E-02   0.238341E-02   0.207957E-02
         1000   0.408551E-04   0.478362E-04   0.105113E-03   0.101034E-03   0.142711E-02   0.155386E-02   0.238351E-02   0.208112E-02
         1005   0.407124E-04   0.477525E-04   0.105041E-03   0.101379E-03   0.142876E-02   0.155508E-02   0.238387E-02   0.208259E-02
         1010   0.405055E-04   0.475543E-04   0.104933E-03   0.101910E-03   0.142994E-02   0.155574E-02   0.238450E-02   0.208407E-02
         1015   0.402531E-04   0.472659E-04   0.104796E-03   0.102563E-03   0.143067E-02   0.155586E-02   0.238536E-02   0.208545E-02
         1020   0.399811E-04   0.469523E-04   0.104675E-03   0.103266E-03   0.143100E-02   0.155550E-02   0.238648E-02   0.208687E-02
         1025   0.397122E-04   0.466323E-04   0.104557E-03   0.103968E-03   0.143093E-02   0.155465E-02   0.238778E-02   0.208820E-02
         1030   0.394537E-04   0.463406E-04   0.104432E-03   0.104610E-03   0.143049E-02   0.155341E-02   0.238927E-02   0.208950E-02
         1035   0.392196E-04   0.460594E-04   0.104325E-03   0.105123E-03   0.142970E-02   0.155172E-02   0.239095E-02   0.209076E-02
         1040   0.390373E-04   0.458160E-04   0.104252E-03   0.105464E-03   0.142858E-02   0.154968E-02   0.239272E-02   0.209187E-02
